id_libro,titulo,descripcion,portada_url,stock,ISBN,id_editorial
733,Conceptos Clave de Diseno Grafico,"Un texto practico que aborda los principios de Diseno Grafico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00733.jpg,2,978-0-04-289731-8,13
734,Contabilidad Publica: teoria y practica,"Un texto aplicado que aborda los principios de Contabilidad Publica, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00734.jpg,1,978-0-286-85787-1,31
735,Principios de Ciberseguridad,"Un texto completo que aborda los principios de Ciberseguridad, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00735.jpg,3,978-1-58777-496-6,34
736,La reino tras espejo,Un texto imprescindible para comprender las tensiones de su tiempo. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/00736.jpg,1,978-0-337-36346-7,15
737,Fundamentos de Marketing Estrategico,"Un texto actualizado que aborda los principios de Marketing Estrategico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00737.jpg,1,978-0-548-12147-4,14
738,Guia Practica de Inteligencia Artificial,"Un texto aplicado que aborda los principios de Inteligencia Artificial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00738.jpg,2,978-0-907895-67-1,31
739,Manejo de Suelos: teoria y practica,"Un texto riguroso que aborda los principios de Manejo de Suelos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00739.jpg,1,978-1-65754-602-8,33
740,Sistemas de Riego: teoria y practica,"Un texto practico que aborda los principios de Sistemas de Riego, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00740.jpg,5,978-0-415-14888-7,14
741,Silencioso Cronicas,"Una historia que atrapa desde la primera pagina. Un relato profundo sobre las relaciones humanas y el paso del tiempo. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00741.jpg,1,978-1-311-15083-7,18
742,La puente del corazon,Considerada una de las obras mas influyentes de su genero. Un clasico recomendado para lectores de todas las edades.,https://covers.biblioteca.local/00742.jpg,4,978-0-544-43928-3,5
743,Manual de Contabilidad Publica,"Un texto didactico que aborda los principios de Contabilidad Publica, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00743.jpg,3,978-0-445-66907-9,19
744,Ultimo Bosque,"Considerada una de las obras mas influyentes de su genero. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00744.jpg,1,978-1-333-73898-3,24
745,Bases de Inteligencia Artificial,"Un texto practico que aborda los principios de Inteligencia Artificial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00745.jpg,2,978-1-5153-6637-9,25
746,Viaje sagrado,El autor construye un mundo lleno de detalles y matices inolvidables. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/00746.jpg,2,978-0-529-24075-0,21
747,El Destino de corazon,"Una trama envolvente que mezcla drama, misterio y superacion personal. Una reflexion sobre la sociedad contemporanea contada con maestria.",https://covers.biblioteca.local/00747.jpg,2,978-0-666-84590-0,19
748,El Rio en umbral,El autor construye un mundo lleno de detalles y matices inolvidables. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00748.jpg,2,978-0-259-99966-9,30
749,Conceptos Clave de Sistemas Operativos,"Un texto practico que aborda los principios de Sistemas Operativos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00749.jpg,5,978-1-186-37159-7,5
750,Produccion Audiovisual para Profesionales,"Un texto practico que aborda los principios de Produccion Audiovisual, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00750.jpg,2,978-1-121-82097-5,32
751,Agroecologia Aplicada,"Un texto didactico que aborda los principios de Agroecologia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00751.jpg,1,978-0-316-43348-8,26
752,Principios de Planeacion Estrategica,"Un texto didactico que aborda los principios de Planeacion Estrategica, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00752.jpg,1,978-1-05-802566-5,8
753,Manual de Diseno UX/UI,"Un texto aplicado que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00753.jpg,1,978-0-286-71632-1,26
754,Comercio Internacional para Profesionales,"Un texto completo que aborda los principios de Comercio Internacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00754.jpg,4,978-1-67299-493-4,8
755,Introduccion a Marketing Estrategico,"Un texto didactico que aborda los principios de Marketing Estrategico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00755.jpg,5,978-1-302-71693-6,4
756,Sistemas Operativos Aplicada,"Un texto completo que aborda los principios de Sistemas Operativos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00756.jpg,5,978-1-77901-475-7,21
757,Guia Practica de Bases de Datos,"Un texto actualizado que aborda los principios de Bases de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00757.jpg,1,978-1-926329-67-3,32
758,Introduccion a Costos y Presupuestos,"Un texto didactico que aborda los principios de Costos y Presupuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00758.jpg,5,978-0-916032-48-7,8
759,Destino profundo,"Una trama envolvente que mezcla drama, misterio y superacion personal. Un texto imprescindible para comprender las tensiones de su tiempo. Una historia que atrapa desde la primera pagina.",https://covers.biblioteca.local/00759.jpg,1,978-0-376-81511-8,3
760,Conceptos Clave de Marketing Estrategico,"Un texto aplicado que aborda los principios de Marketing Estrategico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00760.jpg,3,978-1-72438-070-8,8
761,Manual de Sistemas de Riego,"Un texto completo que aborda los principios de Sistemas de Riego, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00761.jpg,2,978-1-65636-004-5,4
762,Fundamentos de Sanidad Animal,"Un texto actualizado que aborda los principios de Sanidad Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00762.jpg,3,978-0-577-71183-7,19
763,Bases de Edicion de Video,"Un texto aplicado que aborda los principios de Edicion de Video, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00763.jpg,1,978-0-7422-0912-1,23
764,Gestion Empresarial para Profesionales,"Un texto actualizado que aborda los principios de Gestion Empresarial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00764.jpg,3,978-0-86210-427-6,23
765,Puente oscuro,Un viaje narrativo que combina emocion e intriga en cada capitulo. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00765.jpg,2,978-0-308-37081-4,20
766,El Legado de espejo,"Una reflexion sobre la sociedad contemporanea contada con maestria. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00766.jpg,2,978-1-70900-633-3,2
767,Gestion Empresarial para Profesionales,"Un texto riguroso que aborda los principios de Gestion Empresarial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00767.jpg,4,978-0-310-60053-4,18
768,Principios de Arquitectura de Software,"Un texto practico que aborda los principios de Arquitectura de Software, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00768.jpg,1,978-0-12-206815-7,37
769,Programacion Orientada a Objetos: teoria y practica,"Un texto aplicado que aborda los principios de Programacion Orientada a Objetos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00769.jpg,4,978-0-938661-33-7,11
770,Fundamentos de Redes de Computadores,"Un texto didactico que aborda los principios de Redes de Computadores, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00770.jpg,3,978-1-5206-5063-0,14
771,Conceptos Clave de Diseno UX/UI,"Un texto completo que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00771.jpg,1,978-0-14-950136-1,34
772,Liderazgo Organizacional: teoria y practica,"Un texto practico que aborda los principios de Liderazgo Organizacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00772.jpg,2,978-1-189-24195-8,33
773,Introduccion a Zootecnia,"Un texto actualizado que aborda los principios de Zootecnia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00773.jpg,2,978-0-525-71509-2,2
774,Arquitectura de Software para Profesionales,"Un texto didactico que aborda los principios de Arquitectura de Software, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00774.jpg,3,978-1-83890-309-1,10
775,Guia Practica de Programacion,"Un texto aplicado que aborda los principios de Programacion, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00775.jpg,3,978-1-363-91025-0,19
776,Invisible Cronicas,El autor construye un mundo lleno de detalles y matices inolvidables. Un viaje narrativo que combina emocion e intriga en cada capitulo.,https://covers.biblioteca.local/00776.jpg,1,978-1-326-30397-6,8
777,Analisis Financiero: teoria y practica,"Un texto riguroso que aborda los principios de Analisis Financiero, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00777.jpg,1,978-0-450-86403-2,32
778,Silencio oscuro,"La obra explora temas de identidad, perdida y esperanza. Los personajes enfrentan decisiones que cambiaran su destino para siempre.",https://covers.biblioteca.local/00778.jpg,2,978-1-338-03396-0,9
